invoice_id,outlet_id,invoice_date,due_date,invoice_amount,paid_date,paid_amount,outstanding,aging_days,status
INV5747446,OUT5507,2026-06-13,2026-06-20,79492,2026-06-25,79492,0,0,Paid
INV898650,OUT5508,2026-02-28,2026-02-28,289484,2026-03-20,289484,0,0,Paid
INV1749812,OUT5508,2026-02-25,2026-02-25,42562,2026-03-16,42562,0,0,Paid
INV7828142,OUT5508,2026-04-16,2026-04-16,299600,2026-04-30,299600,0,0,Paid
INV2776305,OUT5508,2025-08-26,2025-08-26,296531,2025-08-27,296531,0,0,Paid
INV7313008,OUT5508,2026-01-22,2026-01-22,45866,2026-02-06,45866,0,0,Paid
INV3145524,OUT5508,2025-07-19,2025-07-19,141965,2025-08-06,141965,0,0,Paid
INV3130127,OUT5509,2025-12-01,2025-12-16,220788,2025-12-20,220788,0,0,Paid
INV2013389,OUT5509,2026-02-04,2026-02-19,14600,2026-02-17,14600,0,0,Paid
INV8615494,OUT5509,2026-02-07,2026-02-22,315113,,0,315113,122,Bad Debt
INV897658,OUT5509,2026-03-20,2026-04-04,344973,2026-04-16,344973,0,0,Paid
INV1391320,OUT5510,2025-07-15,2025-09-13,174315,2025-10-08,174315,0,0,Paid
INV333106,OUT5510,2025-10-07,2025-12-06,468924,2025-12-13,468924,0,0,Paid
INV3387244,OUT5510,2026-04-26,2026-06-25,331023,2026-07-25,331023,0,0,Paid
INV5201918,OUT5510,2026-01-18,2026-03-19,193649,2026-03-16,193649,0,0,Paid
INV9282106,OUT5510,2026-02-08,2026-04-09,173681,2026-05-07,173681,0,0,Paid
INV7696010,OUT5510,2025-10-05,2025-12-04,445755,2026-01-01,445755,0,0,Paid
INV406611,OUT5510,2026-02-10,2026-04-11,369287,2026-04-07,369287,0,0,Paid
INV7280665,OUT5510,2026-02-06,2026-04-07,374811,2026-05-06,374811,0,0,Paid
INV1931783,OUT5510,2025-09-25,2025-11-24,336371,2025-12-15,336371,0,0,Paid
INV6181562,OUT5510,2026-04-17,2026-06-16,343646,2026-07-05,343646,0,0,Paid
INV6416482,OUT5511,2025-09-27,2025-10-04,206678,2025-10-08,206678,0,0,Paid
INV2602044,OUT5511,2026-02-05,2026-02-12,258073,2026-02-24,258073,0,0,Paid
INV1589114,OUT5511,2025-08-21,2025-08-28,132075,2025-09-21,132075,0,0,Paid
INV1126707,OUT5512,2025-11-15,2025-11-22,421319,2025-12-22,421319,0,0,Paid
INV7969029,OUT5512,2026-03-28,2026-04-04,427839,,0,427839,81,Outstanding
INV3543562,OUT5512,2025-11-23,2025-11-30,369078,2025-12-26,369078,0,0,Paid
INV8829035,OUT5512,2025-07-01,2025-07-08,142858,2025-07-16,142858,0,0,Paid
INV8792209,OUT5512,2026-02-11,2026-02-18,303951,2026-03-18,303951,0,0,Paid
INV6553653,OUT5512,2025-10-06,2025-10-13,396252,2025-11-02,396252,0,0,Paid
INV8233284,OUT5512,2025-07-03,2025-07-10,419020,2025-07-13,419020,0,0,Paid
INV6175215,OUT5512,2025-09-21,2025-09-28,47136,2025-10-01,47136,0,0,Paid
INV9198243,OUT5512,2025-11-25,2025-12-02,307182,,0,307182,204,Bad Debt
INV7871897,OUT5512,2026-02-16,2026-02-23,282463,2026-02-28,282463,0,0,Paid
INV1118544,OUT5513,2026-01-09,2026-01-09,221346,2026-01-25,221346,0,0,Paid
INV7784164,OUT5513,2026-03-12,2026-03-12,350593,,0,350593,104,Overdue
INV3419638,OUT5513,2025-07-08,2025-07-08,131066,2025-08-01,131066,0,0,Paid
INV1657494,OUT5514,2026-04-04,2026-05-19,45259,2026-06-17,45259,0,0,Paid
INV9485438,OUT5514,2025-07-06,2025-08-20,138853,,0,138853,308,Overdue
INV2626713,OUT5514,2026-03-24,2026-05-08,219513,2026-05-27,219513,0,0,Paid
INV8580428,OUT5514,2026-02-23,2026-04-09,488848,2026-04-22,488848,0,0,Paid
INV3109365,OUT5515,2025-12-30,2026-01-06,478161,2026-02-03,478161,0,0,Paid
INV7454514,OUT5515,2025-08-29,2025-09-05,461691,2025-09-30,461691,0,0,Paid
INV859905,OUT5515,2025-09-24,2025-10-01,158914,2025-10-04,158914,0,0,Paid
INV9562918,OUT5515,2025-12-19,2025-12-26,295161,2026-01-25,295161,0,0,Paid
INV8187430,OUT5515,2025-07-12,2025-07-19,253681,2025-07-20,253681,0,0,Paid
INV5661516,OUT5515,2025-09-28,2025-10-05,65829,,0,65829,262,Overdue
INV3124887,OUT5515,2025-09-17,2025-09-24,447614,,0,447614,273,Bad Debt
INV1592752,OUT5515,2025-07-24,2025-07-31,199189,2025-08-26,199189,0,0,Paid
INV8593435,OUT5516,2025-09-02,2025-10-02,425401,2025-10-17,425401,0,0,Paid
INV5179971,OUT5516,2025-07-18,2025-08-17,238960,2025-09-04,238960,0,0,Paid
INV2612869,OUT5516,2025-07-13,2025-08-12,289428,2025-09-02,289428,0,0,Paid
INV8161988,OUT5516,2026-02-16,2026-03-18,119554,2026-03-25,119554,0,0,Paid
INV7420177,OUT5516,2025-11-16,2025-12-16,335271,2025-12-25,335271,0,0,Paid
INV8081187,OUT5516,2026-02-08,2026-03-10,173098,,0,173098,106,Bad Debt
INV3393728,OUT5516,2026-04-08,2026-05-08,75665,,0,75665,47,Bad Debt
INV9405529,OUT5516,2026-04-28,2026-05-28,164520,2026-05-28,164520,0,0,Paid
INV5043416,OUT5517,2026-01-15,2026-01-30,359871,2026-02-19,359871,0,0,Paid
INV7928784,OUT5517,2025-08-05,2025-08-20,422295,2025-08-17,422295,0,0,Paid
INV4302116,OUT5517,2025-08-26,2025-09-10,182258,2025-09-23,182258,0,0,Paid
INV6922290,OUT5517,2026-04-20,2026-05-05,87442,,0,87442,50,Overdue
INV376291,OUT5517,2026-03-31,2026-04-15,307326,2026-04-10,307326,0,0,Paid
INV7911220,OUT5518,2026-01-26,2026-03-27,12183,2026-04-19,12183,0,0,Paid
INV767580,OUT5518,2026-01-19,2026-03-20,274646,,0,274646,96,Overdue
INV4287472,OUT5518,2025-10-11,2025-12-10,17100,2025-12-16,17100,0,0,Paid
INV4002879,OUT5518,2025-11-03,2026-01-02,380120,2026-01-21,380120,0,0,Paid
INV2913375,OUT5518,2025-07-28,2025-09-26,494330,2025-10-12,494330,0,0,Paid
INV3643535,OUT5518,2026-01-18,2026-03-19,136689,2026-03-14,136689,0,0,Paid
INV6829489,OUT5518,2025-11-24,2026-01-23,342523,2026-02-12,342523,0,0,Paid
INV2366874,OUT5519,2026-02-03,2026-02-18,408065,2026-03-09,408065,0,0,Paid
INV7082285,OUT5519,2026-06-11,2026-06-26,438442,2026-07-04,438442,0,0,Paid
INV957858,OUT5519,2025-08-05,2025-08-20,289516,2025-08-18,289516,0,0,Paid
INV2137039,OUT5519,2025-07-02,2025-07-17,164643,2025-08-15,164643,0,0,Paid
INV5063256,OUT5520,2026-03-23,2026-04-22,268642,2026-05-21,268642,0,0,Paid
INV5733327,OUT5520,2026-06-22,2026-07-22,133940,2026-08-16,133940,0,0,Paid
INV1745727,OUT5520,2025-09-16,2025-10-16,31736,2025-11-09,31736,0,0,Paid
INV9020903,OUT5520,2026-03-17,2026-04-16,219689,2026-05-01,219689,0,0,Paid
INV5849908,OUT5520,2026-06-12,2026-07-12,318223,2026-08-11,318223,0,0,Paid
INV3318843,OUT5521,2025-11-13,2025-11-28,389795,2025-12-24,389795,0,0,Paid
INV91304,OUT5521,2026-04-23,2026-05-08,122615,2026-05-27,122615,0,0,Paid
INV8444952,OUT5521,2026-04-04,2026-04-19,98870,,0,98870,66,Outstanding
INV339509,OUT5521,2025-10-25,2025-11-09,73653,2025-11-25,73653,0,0,Paid
INV1129529,OUT5521,2025-11-13,2025-11-28,195427,2025-12-08,195427,0,0,Paid
INV2443342,OUT5521,2026-01-30,2026-02-14,129409,2026-03-02,129409,0,0,Paid
INV5621285,OUT5521,2026-06-22,2026-07-07,285036,,0,285036,-13,Outstanding
INV2112214,OUT5521,2025-06-25,2025-07-10,473674,2025-07-12,473674,0,0,Paid
INV2797924,OUT5521,2026-02-26,2026-03-13,364188,2026-03-30,364188,0,0,Paid
INV665234,OUT5522,2026-01-10,2026-02-09,213675,2026-02-04,213675,0,0,Paid
INV6663319,OUT5522,2026-06-11,2026-07-11,481094,2026-07-22,481094,0,0,Paid
INV4979452,OUT5522,2025-10-05,2025-11-04,412666,2025-12-04,412666,0,0,Paid
INV953302,OUT5523,2025-08-26,2025-10-10,173187,2025-10-29,173187,0,0,Paid
INV1110846,OUT5523,2025-10-08,2025-11-22,192098,2025-12-12,192098,0,0,Paid
INV2141017,OUT5523,2025-11-03,2025-12-18,242796,2026-01-07,242796,0,0,Paid
INV4065174,OUT5523,2026-05-12,2026-06-26,242645,2026-07-14,242645,0,0,Paid
INV5496963,OUT5523,2025-08-03,2025-09-17,432483,2025-09-29,432483,0,0,Paid
INV5007993,OUT5523,2026-01-19,2026-03-05,335906,,0,335906,111,Bad Debt
INV2955763,OUT5523,2025-10-24,2025-12-08,481619,2025-12-07,481619,0,0,Paid
INV6923551,OUT5523,2025-12-22,2026-02-05,48003,2026-02-13,48003,0,0,Paid
INV2894748,OUT5524,2026-01-13,2026-02-27,380882,2026-03-27,380882,0,0,Paid
INV381358,OUT5524,2026-04-10,2026-05-25,354041,2026-06-11,354041,0,0,Paid
INV3078285,OUT5524,2026-02-11,2026-03-28,234157,2026-04-08,234157,0,0,Paid
INV1939010,OUT5524,2025-09-05,2025-10-20,242761,2025-10-29,242761,0,0,Paid
INV8003931,OUT5524,2025-11-23,2026-01-07,123209,2026-01-13,123209,0,0,Paid
INV6717448,OUT5524,2025-12-18,2026-02-01,22451,2026-02-24,22451,0,0,Paid
INV2427565,OUT5524,2026-03-09,2026-04-23,105928,,0,105928,62,Bad Debt
INV9232920,OUT5524,2025-12-29,2026-02-12,465643,,0,465643,132,Outstanding
INV2180179,OUT5525,2026-03-06,2026-03-13,476624,,0,476624,103,Bad Debt
INV4773053,OUT5525,2025-07-16,2025-07-23,419756,2025-08-05,419756,0,0,Paid
INV3223728,OUT5525,2025-09-15,2025-09-22,128415,2025-10-19,128415,0,0,Paid
INV4226086,OUT5525,2025-10-26,2025-11-02,43313,2025-10-28,43313,0,0,Paid
INV8543625,OUT5525,2025-08-19,2025-08-26,20438,2025-09-25,20438,0,0,Paid
INV2186534,OUT5525,2025-09-07,2025-09-14,242413,2025-10-13,242413,0,0,Paid
INV9707412,OUT5526,2026-01-25,2026-02-09,236388,2026-03-04,236388,0,0,Paid
INV3081157,OUT5526,2026-03-27,2026-04-11,455503,2026-04-29,455503,0,0,Paid
INV2087463,OUT5526,2025-12-06,2025-12-21,377960,2026-01-01,377960,0,0,Paid
INV4693043,OUT5526,2026-02-22,2026-03-09,407130,,0,407130,107,Outstanding
INV4535261,OUT5526,2025-08-26,2025-09-10,162220,2025-09-09,162220,0,0,Paid
INV6095583,OUT5526,2026-02-04,2026-02-19,319760,2026-02-26,319760,0,0,Paid
INV5731415,OUT5526,2025-06-30,2025-07-15,303260,2025-08-09,303260,0,0,Paid
INV9186760,OUT5527,2025-07-14,2025-07-21,165184,2025-07-24,165184,0,0,Paid
INV4865216,OUT5527,2025-07-26,2025-08-02,293186,2025-08-24,293186,0,0,Paid
INV1010168,OUT5527,2025-11-13,2025-11-20,466806,2025-12-09,466806,0,0,Paid
INV9627359,OUT5527,2025-12-06,2025-12-13,413786,2025-12-30,413786,0,0,Paid
INV3682964,OUT5527,2026-03-09,2026-03-16,445144,2026-03-29,445144,0,0,Paid
INV9056898,OUT5527,2025-11-20,2025-11-27,388626,2025-12-24,388626,0,0,Paid
INV6450421,OUT5527,2026-06-16,2026-06-23,299611,2026-07-07,299611,0,0,Paid
INV5072417,OUT5528,2026-01-24,2026-03-25,84520,,0,84520,91,Outstanding
INV6594664,OUT5528,2025-07-18,2025-09-16,108522,2025-10-14,108522,0,0,Paid
INV4397479,OUT5528,2026-06-16,2026-08-15,322567,,0,322567,-52,Outstanding
INV5256425,OUT5528,2025-07-02,2025-08-31,79416,,0,79416,297,Overdue
INV2915459,OUT5528,2025-09-10,2025-11-09,446588,2025-11-19,446588,0,0,Paid
INV7817827,OUT5529,2025-09-08,2025-09-15,484499,,0,484499,282,Outstanding
INV2934965,OUT5529,2026-03-03,2026-03-10,232655,2026-03-24,232655,0,0,Paid
INV6054962,OUT5529,2025-08-16,2025-08-23,414700,2025-09-14,414700,0,0,Paid
INV6582788,OUT5529,2026-05-12,2026-05-19,74185,,0,74185,36,Overdue
INV9945970,OUT5529,2025-08-01,2025-08-08,213136,2025-08-12,213136,0,0,Paid
INV9395026,OUT5529,2026-03-23,2026-03-30,206293,,0,206293,86,Bad Debt
INV4993327,OUT5529,2026-05-27,2026-06-03,404548,2026-06-20,404548,0,0,Paid
INV2197149,OUT5529,2026-01-14,2026-01-21,44853,2026-01-24,44853,0,0,Paid
INV3479930,OUT5529,2025-07-25,2025-08-01,27402,2025-08-01,27402,0,0,Paid
INV8258548,OUT5530,2026-01-18,2026-02-17,366744,2026-03-06,366744,0,0,Paid
INV431629,OUT5530,2026-05-24,2026-06-23,451911,,0,451911,1,Bad Debt
INV7536527,OUT5530,2025-12-05,2026-01-04,151949,2026-01-07,151949,0,0,Paid
INV3523156,OUT5530,2026-03-14,2026-04-13,287440,2026-05-04,287440,0,0,Paid
INV3601924,OUT5530,2026-05-10,2026-06-09,157766,2026-07-06,157766,0,0,Paid
INV8957540,OUT5530,2025-06-23,2025-07-23,35192,,0,35192,336,Outstanding
INV2597060,OUT5530,2026-03-17,2026-04-16,115924,2026-04-21,115924,0,0,Paid
INV1507446,OUT5531,2025-12-10,2026-01-24,420452,2026-01-26,420452,0,0,Paid
INV5160814,OUT5531,2025-10-11,2025-11-25,137825,,0,137825,211,Outstanding
INV5221433,OUT5531,2025-12-18,2026-02-01,283903,2026-02-11,283903,0,0,Paid
INV1181283,OUT5531,2025-12-18,2026-02-01,176360,2026-01-31,176360,0,0,Paid
INV2866668,OUT5531,2026-05-01,2026-06-15,201750,2026-07-12,201750,0,0,Paid
INV6570958,OUT5531,2026-06-22,2026-08-06,167543,2026-08-17,167543,0,0,Paid
INV3274562,OUT5531,2026-01-04,2026-02-18,45082,,0,45082,126,Overdue
INV1996612,OUT5531,2025-12-30,2026-02-13,388133,2026-02-21,388133,0,0,Paid
INV2073950,OUT5531,2025-11-07,2025-12-22,195107,,0,195107,184,Bad Debt
INV7484675,OUT5532,2026-04-26,2026-05-26,28922,,0,28922,29,Overdue
INV6516098,OUT5532,2026-02-18,2026-03-20,297050,2026-04-19,297050,0,0,Paid
INV7022058,OUT5532,2025-10-23,2025-11-22,87351,2025-12-17,87351,0,0,Paid
INV9343852,OUT5532,2025-08-11,2025-09-10,479355,,0,479355,287,Outstanding
INV1513525,OUT5532,2026-03-10,2026-04-09,227194,2026-04-05,227194,0,0,Paid
INV7660059,OUT5532,2026-02-26,2026-03-28,385290,2026-04-13,385290,0,0,Paid
INV7957901,OUT5532,2026-03-31,2026-04-30,340812,2026-05-11,340812,0,0,Paid
INV7861159,OUT5532,2025-10-05,2025-11-04,349795,,0,349795,232,Overdue
INV1395837,OUT5533,2026-06-21,2026-07-06,286163,2026-07-16,286163,0,0,Paid
INV3823515,OUT5533,2026-02-08,2026-02-23,406669,2026-03-22,406669,0,0,Paid
INV2149078,OUT5533,2026-02-09,2026-02-24,273428,2026-02-26,273428,0,0,Paid
INV3308082,OUT5533,2025-08-13,2025-08-28,198101,2025-08-23,198101,0,0,Paid
INV9760967,OUT5533,2026-02-22,2026-03-09,455292,2026-03-13,455292,0,0,Paid
INV1467232,OUT5534,2026-01-05,2026-02-19,17033,2026-02-27,17033,0,0,Paid
INV5446006,OUT5534,2025-10-21,2025-12-05,156631,2025-12-26,156631,0,0,Paid
INV9782662,OUT5534,2026-04-22,2026-06-06,374887,2026-06-08,374887,0,0,Paid
INV9580040,OUT5534,2025-09-22,2025-11-06,238953,2025-11-09,238953,0,0,Paid
INV401941,OUT5534,2025-08-13,2025-09-27,336181,2025-10-01,336181,0,0,Paid
INV4443857,OUT5534,2026-05-24,2026-07-08,318209,2026-07-22,318209,0,0,Paid
INV3762597,OUT5534,2025-11-16,2025-12-31,434095,2026-01-25,434095,0,0,Paid
INV928422,OUT5534,2026-02-24,2026-04-10,194412,2026-04-09,194412,0,0,Paid
INV5342656,OUT5534,2025-07-06,2025-08-20,453108,2025-09-01,453108,0,0,Paid
INV334252,OUT5534,2026-03-16,2026-04-30,135632,2026-05-20,135632,0,0,Paid
INV2026606,OUT5535,2025-09-13,2025-09-13,406940,2025-09-18,406940,0,0,Paid
INV8562933,OUT5535,2026-03-15,2026-03-15,203822,2026-04-10,203822,0,0,Paid
INV7223487,OUT5535,2025-07-08,2025-07-08,438746,,0,438746,351,Bad Debt
INV8047279,OUT5535,2025-11-08,2025-11-08,475925,2025-11-29,475925,0,0,Paid
INV1140097,OUT5535,2026-01-14,2026-01-14,71492,,0,71492,161,Overdue
INV9549044,OUT5535,2026-05-18,2026-05-18,248847,2026-05-15,248847,0,0,Paid
INV7726864,OUT5535,2025-07-12,2025-07-12,430299,2025-08-08,430299,0,0,Paid
INV3978526,OUT5535,2026-02-20,2026-02-20,394716,2026-02-19,394716,0,0,Paid
INV5792384,OUT5536,2025-07-24,2025-08-23,386422,2025-08-30,386422,0,0,Paid
INV359241,OUT5536,2025-08-14,2025-09-13,263963,2025-09-11,263963,0,0,Paid
INV3210833,OUT5536,2025-07-26,2025-08-25,462331,2025-09-07,462331,0,0,Paid
INV6310222,OUT5536,2025-11-16,2025-12-16,371491,2025-12-27,371491,0,0,Paid
INV1241706,OUT5536,2026-03-03,2026-04-02,402437,,0,402437,83,Outstanding
INV4675441,OUT5536,2025-06-26,2025-07-26,425522,2025-08-24,425522,0,0,Paid
INV6737947,OUT5536,2025-08-03,2025-09-02,430767,2025-10-01,430767,0,0,Paid
INV1575615,OUT5536,2026-04-03,2026-05-03,441486,2026-05-08,441486,0,0,Paid
INV9590958,OUT5536,2026-04-13,2026-05-13,225867,2026-06-01,225867,0,0,Paid
INV3045841,OUT5537,2026-04-06,2026-04-06,71324,2026-04-20,71324,0,0,Paid
INV5573398,OUT5537,2025-10-25,2025-10-25,435664,2025-11-13,435664,0,0,Paid
INV9199338,OUT5537,2026-04-05,2026-04-05,232405,2026-04-29,232405,0,0,Paid
INV2788714,OUT5537,2026-05-11,2026-05-11,24368,2026-05-11,24368,0,0,Paid
INV8319384,OUT5538,2025-12-06,2025-12-13,184516,2025-12-21,184516,0,0,Paid
INV1497972,OUT5538,2025-07-18,2025-07-25,138357,2025-07-24,138357,0,0,Paid
INV1630525,OUT5538,2025-09-17,2025-09-24,430938,2025-10-04,430938,0,0,Paid
INV7493595,OUT5538,2026-04-21,2026-04-28,140608,2026-04-30,140608,0,0,Paid
INV2718697,OUT5538,2026-03-08,2026-03-15,379156,2026-03-21,379156,0,0,Paid
INV6814000,OUT5538,2025-07-18,2025-07-25,158387,2025-07-27,158387,0,0,Paid
INV888751,OUT5539,2025-09-07,2025-10-22,106161,2025-11-16,106161,0,0,Paid
INV8446454,OUT5539,2026-02-14,2026-03-31,106325,2026-03-30,106325,0,0,Paid
INV5421115,OUT5539,2026-05-19,2026-07-03,334811,2026-07-10,334811,0,0,Paid
INV9348648,OUT5539,2026-02-14,2026-03-31,102358,2026-04-02,102358,0,0,Paid
INV5824523,OUT5539,2025-08-27,2025-10-11,285473,2025-10-29,285473,0,0,Paid
INV357705,OUT5539,2026-02-23,2026-04-09,496471,2026-04-09,496471,0,0,Paid
INV1274414,OUT5539,2025-07-30,2025-09-13,240767,2025-09-17,240767,0,0,Paid
INV5459662,OUT5539,2025-12-21,2026-02-04,107436,2026-02-27,107436,0,0,Paid
INV8387964,OUT5540,2025-10-30,2025-12-14,348392,2025-12-10,348392,0,0,Paid
INV1785335,OUT5540,2025-09-24,2025-11-08,305299,2025-12-04,305299,0,0,Paid
INV3162201,OUT5540,2026-01-12,2026-02-26,427220,,0,427220,118,Bad Debt
INV9174974,OUT5540,2025-09-18,2025-11-02,248552,2025-11-18,248552,0,0,Paid
INV9876205,OUT5541,2025-11-24,2026-01-23,498333,2026-01-28,498333,0,0,Paid
INV3416837,OUT5541,2025-08-21,2025-10-20,24405,2025-11-15,24405,0,0,Paid
INV1017093,OUT5541,2025-09-17,2025-11-16,90730,2025-12-06,90730,0,0,Paid
INV9484986,OUT5542,2025-09-05,2025-09-12,239108,2025-10-05,239108,0,0,Paid
INV8356056,OUT5542,2025-12-12,2025-12-19,355325,,0,355325,187,Overdue
INV2737916,OUT5542,2025-06-29,2025-07-06,215391,2025-07-05,215391,0,0,Paid
INV8139021,OUT5542,2025-07-05,2025-07-12,381075,2025-07-28,381075,0,0,Paid
INV2163272,OUT5542,2025-08-11,2025-08-18,468223,2025-08-24,468223,0,0,Paid
INV9121759,OUT5542,2025-06-25,2025-07-02,448514,2025-07-16,448514,0,0,Paid
INV7311832,OUT5542,2026-05-28,2026-06-04,116068,2026-06-15,116068,0,0,Paid
INV2849034,OUT5543,2026-04-28,2026-06-12,353599,2026-06-22,353599,0,0,Paid
INV2322429,OUT5543,2026-03-14,2026-04-28,412343,2026-05-24,412343,0,0,Paid
INV4947849,OUT5543,2025-07-07,2025-08-21,142877,,0,142877,307,Overdue
INV7173576,OUT5544,2026-01-22,2026-02-06,340624,2026-02-19,340624,0,0,Paid
INV7579327,OUT5544,2025-09-07,2025-09-22,108470,2025-10-18,108470,0,0,Paid
INV2153471,OUT5544,2025-06-23,2025-07-08,413116,2025-07-28,413116,0,0,Paid
INV2646377,OUT5544,2025-09-14,2025-09-29,92037,2025-10-21,92037,0,0,Paid
INV9372832,OUT5544,2026-04-02,2026-04-17,147622,2026-04-24,147622,0,0,Paid
INV1118085,OUT5544,2025-12-05,2025-12-20,37952,2026-01-17,37952,0,0,Paid
INV3936902,OUT5544,2025-09-27,2025-10-12,278927,2025-10-23,278927,0,0,Paid
INV6248778,OUT5545,2025-11-04,2025-11-11,370041,2025-12-09,370041,0,0,Paid
INV8094573,OUT5545,2026-05-27,2026-06-03,385701,2026-06-09,385701,0,0,Paid
INV5864234,OUT5545,2026-02-20,2026-02-27,123465,2026-03-10,123465,0,0,Paid
INV1431987,OUT5545,2025-07-18,2025-07-25,175964,2025-08-13,175964,0,0,Paid
INV7232112,OUT5545,2025-08-05,2025-08-12,330623,,0,330623,316,Outstanding
INV9569029,OUT5545,2026-02-22,2026-03-01,208487,2026-03-20,208487,0,0,Paid
INV199021,OUT5546,2026-06-01,2026-07-01,489397,2026-07-15,489397,0,0,Paid
INV6559005,OUT5546,2025-08-29,2025-09-28,84296,2025-10-27,84296,0,0,Paid
INV4572221,OUT5546,2025-07-06,2025-08-05,92282,2025-08-27,92282,0,0,Paid
INV2335399,OUT5546,2026-06-18,2026-07-18,191739,2026-07-26,191739,0,0,Paid
INV6831774,OUT5546,2026-05-11,2026-06-10,82414,2026-07-01,82414,0,0,Paid
INV9801310,OUT5546,2025-10-09,2025-11-08,180498,2025-11-16,180498,0,0,Paid
INV7266164,OUT5546,2025-08-24,2025-09-23,190543,2025-09-21,190543,0,0,Paid
INV9916449,OUT5546,2026-04-10,2026-05-10,13689,2026-05-17,13689,0,0,Paid
INV7457880,OUT5547,2025-10-14,2025-10-29,292630,2025-10-29,292630,0,0,Paid
INV6266973,OUT5547,2025-11-29,2025-12-14,399282,2026-01-03,399282,0,0,Paid
INV9542053,OUT5547,2025-08-02,2025-08-17,352052,2025-08-21,352052,0,0,Paid
INV7057544,OUT5547,2025-10-15,2025-10-30,127006,2025-11-22,127006,0,0,Paid
INV3153521,OUT5547,2026-02-13,2026-02-28,262807,2026-03-14,262807,0,0,Paid
INV5655253,OUT5547,2026-02-24,2026-03-11,54339,2026-03-15,54339,0,0,Paid
INV5996643,OUT5547,2026-06-18,2026-07-03,179741,,0,179741,-9,Outstanding
INV9703690,OUT5547,2025-07-06,2025-07-21,486537,2025-08-14,486537,0,0,Paid
INV2117723,OUT5548,2025-09-03,2025-10-03,257498,2025-11-01,257498,0,0,Paid
INV1034967,OUT5548,2026-05-16,2026-06-15,261696,2026-06-25,261696,0,0,Paid
INV648327,OUT5548,2025-07-17,2025-08-16,489781,,0,489781,312,Overdue
INV3347662,OUT5548,2026-05-22,2026-06-21,453506,,0,453506,3,Overdue
INV6473433,OUT5548,2025-12-18,2026-01-17,446483,2026-01-14,446483,0,0,Paid
INV8390353,OUT5549,2025-11-09,2026-01-08,268207,2026-01-22,268207,0,0,Paid
INV7997743,OUT5549,2026-04-11,2026-06-10,192841,2026-06-28,192841,0,0,Paid
INV1232046,OUT5549,2026-04-23,2026-06-22,133486,2026-06-17,133486,0,0,Paid
INV182233,OUT5549,2026-05-22,2026-07-21,393793,,0,393793,-27,Bad Debt
INV2342039,OUT5549,2026-05-02,2026-07-01,338301,2026-07-14,338301,0,0,Paid
INV649399,OUT5549,2025-08-10,2025-10-09,385145,2025-10-15,385145,0,0,Paid
INV690414,OUT5550,2025-09-17,2025-10-17,392600,,0,392600,250,Bad Debt
INV1960769,OUT5550,2026-05-17,2026-06-16,419590,2026-06-20,419590,0,0,Paid
INV6926319,OUT5550,2026-05-23,2026-06-22,16662,2026-07-16,16662,0,0,Paid
INV5898532,OUT5551,2025-07-21,2025-08-20,142005,2025-09-10,142005,0,0,Paid
INV3982410,OUT5551,2025-12-29,2026-01-28,427963,2026-02-05,427963,0,0,Paid
INV5847969,OUT5551,2026-02-19,2026-03-21,53796,2026-04-10,53796,0,0,Paid
INV3176751,OUT5551,2025-10-20,2025-11-19,360330,,0,360330,217,Overdue
INV2972968,OUT5551,2026-01-03,2026-02-02,488194,,0,488194,142,Outstanding
INV4268810,OUT5551,2025-08-10,2025-09-09,165243,2025-09-29,165243,0,0,Paid
INV353136,OUT5551,2025-11-19,2025-12-19,179483,2025-12-28,179483,0,0,Paid
INV1922451,OUT5551,2025-06-26,2025-07-26,68317,2025-07-24,68317,0,0,Paid
INV3513314,OUT5551,2025-11-15,2025-12-15,126456,2026-01-01,126456,0,0,Paid
INV751377,OUT5551,2026-05-07,2026-06-06,493227,2026-06-02,493227,0,0,Paid
INV5677248,OUT5552,2025-11-21,2025-11-28,191528,2025-12-03,191528,0,0,Paid
INV4701806,OUT5552,2025-07-07,2025-07-14,329794,,0,329794,345,Overdue
INV7247568,OUT5552,2026-03-22,2026-03-29,14385,2026-03-25,14385,0,0,Paid
INV4578057,OUT5552,2026-05-28,2026-06-04,448358,2026-06-09,448358,0,0,Paid
INV5650278,OUT5552,2025-11-09,2025-11-16,274532,2025-12-06,274532,0,0,Paid
INV8543004,OUT5552,2025-09-02,2025-09-09,499287,,0,499287,288,Overdue
INV605700,OUT5552,2025-10-17,2025-10-24,195070,2025-10-31,195070,0,0,Paid
INV7403612,OUT5552,2026-01-02,2026-01-09,390779,2026-01-12,390779,0,0,Paid
INV9142755,OUT5552,2026-06-03,2026-06-10,82532,2026-06-21,82532,0,0,Paid
INV4303624,OUT5553,2026-04-17,2026-06-01,380646,,0,380646,23,Overdue
INV4393018,OUT5553,2026-03-30,2026-05-14,386972,2026-05-17,386972,0,0,Paid
INV7742267,OUT5553,2026-05-24,2026-07-08,31655,2026-07-19,31655,0,0,Paid
INV5650316,OUT5553,2026-06-14,2026-07-29,364006,2026-08-20,364006,0,0,Paid
INV4856015,OUT5554,2025-11-25,2025-12-02,159082,2025-12-08,159082,0,0,Paid
INV4899707,OUT5554,2026-01-02,2026-01-09,349250,2026-02-05,349250,0,0,Paid
INV1916906,OUT5554,2026-02-18,2026-02-25,212766,2026-03-07,212766,0,0,Paid
INV992804,OUT5554,2025-08-07,2025-08-14,108168,2025-08-18,108168,0,0,Paid
